n_agents,n_waters,layout,architecture,broadcast_every_k,hazard_density,seed,step_limit,n_succeeded,success_rate,mean_t_succ,p95_t_succ,total_trail,n_hazard_hits,scarcity,tag
3,3,random,peer,8,0.05,6,120,3,1.0,16,34,44,3,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=6
3,3,random,peer,8,0.0,18,120,2,0.6666666666666666,8.5,13,26,0,1.0,N=3_M=3_L=random_A=peer_k8_H=0.0_s=18
3,3,random,peer,8,0.0,19,120,1,0.3333333333333333,5,5,35,0,1.0,N=3_M=3_L=random_A=peer_k8_H=0.0_s=19
3,3,random,peer,8,0.05,0,120,1,0.3333333333333333,4,4,114,4,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=0
3,3,random,peer,8,0.05,7,120,3,1.0,26.666666666666668,68,72,5,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=7
3,3,random,peer,8,0.05,13,120,3,1.0,10.666666666666666,23,30,3,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=13
3,3,random,peer,8,0.05,1,120,2,0.6666666666666666,6,8,85,6,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=1
3,3,random,peer,8,0.05,8,120,1,0.3333333333333333,6,6,24,1,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=8
3,3,random,peer,8,0.05,10,120,2,0.6666666666666666,6.5,10,22,1,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=10
3,3,random,peer,8,0.05,2,120,2,0.6666666666666666,5,6,58,72,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=2
3,3,random,peer,8,0.05,11,120,2,0.6666666666666666,9,9,30,2,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=11
3,3,random,peer,8,0.05,9,120,2,0.6666666666666666,16.5,28,48,2,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=9
3,3,random,peer,8,0.05,12,120,2,0.6666666666666666,5,6,58,3,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=12
3,3,random,peer,8,0.05,17,120,3,1.0,30,75,73,7,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=17
3,3,random,peer,8,0.05,18,120,2,0.6666666666666666,8.5,13,26,0,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=18
3,3,random,peer,8,0.05,14,120,2,0.6666666666666666,25,44,114,8,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=14
3,3,random,peer,8,0.05,15,120,0,0.0,nan,nan,47,109,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=15
3,3,random,peer,8,0.1,4,120,3,1.0,12,18,32,1,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=4
3,3,random,peer,8,0.05,16,120,2,0.6666666666666666,18.5,30,67,7,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=16
3,3,random,peer,8,0.1,3,120,3,1.0,13.333333333333334,29,37,4,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=3
3,3,random,peer,8,0.1,5,120,3,1.0,14,31,38,9,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=5
3,3,random,peer,8,0.1,6,120,3,1.0,16,34,44,3,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=6
3,3,random,peer,8,0.1,7,120,3,1.0,26.666666666666668,68,72,6,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=7
3,3,random,peer,8,0.05,19,120,1,0.3333333333333333,5,5,35,101,1.0,N=3_M=3_L=random_A=peer_k8_H=0.05_s=19
3,3,random,peer,8,0.1,0,120,1,0.3333333333333333,4,4,114,13,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=0
3,3,random,peer,8,0.1,1,120,2,0.6666666666666666,6,8,85,11,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=1
3,3,random,peer,8,0.1,13,120,3,1.0,10.666666666666666,23,30,1,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=13
3,3,random,peer,8,0.1,10,120,2,0.6666666666666666,6.5,10,22,0,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=10
3,3,random,peer,8,0.1,2,120,2,0.6666666666666666,5,6,58,9,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=2
3,3,random,peer,8,0.1,8,120,1,0.3333333333333333,6,6,24,5,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=8
3,3,random,peer,8,0.1,9,120,2,0.6666666666666666,16.5,28,48,3,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=9
3,3,random,peer,8,0.1,11,120,2,0.6666666666666666,9,9,30,3,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=11
3,3,random,peer,8,0.1,12,120,2,0.6666666666666666,5,6,58,8,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=12
3,3,random,peer,8,0.1,17,120,3,1.0,30,75,73,12,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=17
3,3,random,peer,8,0.1,15,120,0,0.0,nan,nan,47,4,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=15
3,3,random,peer,16,0.0,3,120,3,1.0,13.333333333333334,29,37,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=3
3,3,random,peer,16,0.0,4,120,3,1.0,12,18,32,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=4
3,3,random,peer,16,0.0,0,120,1,0.3333333333333333,4,4,114,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=0
3,3,random,peer,16,0.0,5,120,3,1.0,14,31,38,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=5
3,3,random,peer,16,0.0,6,120,3,1.0,16,34,44,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=6
3,3,random,peer,16,0.0,1,120,2,0.6666666666666666,6,8,85,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=1
3,3,random,peer,16,0.0,2,120,2,0.6666666666666666,5,6,58,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=2
3,3,random,peer,16,0.0,7,120,3,1.0,26.666666666666668,68,72,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=7
3,3,random,peer,8,0.1,18,120,2,0.6666666666666666,8.5,13,26,3,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=18
3,3,random,peer,8,0.1,14,120,2,0.6666666666666666,25,44,114,11,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=14
3,3,random,peer,16,0.0,13,120,3,1.0,10.666666666666666,23,30,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=13
3,3,random,peer,8,0.1,16,120,2,0.6666666666666666,18.5,30,67,6,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=16
3,3,random,peer,16,0.0,8,120,1,0.3333333333333333,6,6,24,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=8
3,3,random,peer,8,0.1,19,120,1,0.3333333333333333,5,5,35,104,1.0,N=3_M=3_L=random_A=peer_k8_H=0.1_s=19
3,3,random,peer,16,0.0,10,120,2,0.6666666666666666,6.5,10,25,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=10
3,3,random,peer,16,0.0,12,120,2,0.6666666666666666,5,6,58,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=12
3,3,random,peer,16,0.0,9,120,2,0.6666666666666666,20.5,36,48,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=9
3,3,random,peer,16,0.0,11,120,2,0.6666666666666666,9,9,30,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=11
3,3,random,peer,16,0.0,14,120,2,0.6666666666666666,25,44,114,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=14
3,3,random,peer,16,0.0,15,120,0,0.0,nan,nan,47,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=15
3,3,random,peer,16,0.0,17,120,3,1.0,30,75,73,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=17
3,3,random,peer,16,0.0,16,120,2,0.6666666666666666,18.5,30,67,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=16
3,3,random,peer,16,0.05,3,120,3,1.0,13.333333333333334,29,37,3,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=3
3,3,random,peer,16,0.05,4,120,3,1.0,12,18,32,4,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=4
3,3,random,peer,16,0.05,5,120,3,1.0,14,31,38,2,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=5
3,3,random,peer,16,0.05,6,120,3,1.0,16,34,44,3,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=6
3,3,random,peer,16,0.0,19,120,1,0.3333333333333333,5,5,32,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=19
3,3,random,peer,16,0.0,18,120,1,0.3333333333333333,4,4,29,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.0_s=18
3,3,random,peer,16,0.05,0,120,1,0.3333333333333333,4,4,114,4,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=0
3,3,random,peer,16,0.05,7,120,3,1.0,26.666666666666668,68,72,5,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=7
3,3,random,peer,16,0.05,13,120,3,1.0,10.666666666666666,23,30,3,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=13
3,3,random,peer,16,0.05,8,120,1,0.3333333333333333,6,6,24,1,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=8
3,3,random,peer,16,0.05,1,120,2,0.6666666666666666,6,8,85,6,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=1
3,3,random,peer,16,0.05,2,120,2,0.6666666666666666,5,6,58,72,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=2
3,3,random,peer,16,0.05,10,120,2,0.6666666666666666,6.5,10,25,1,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=10
3,3,random,peer,16,0.05,9,120,2,0.6666666666666666,20.5,36,48,2,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=9
3,3,random,peer,16,0.05,11,120,2,0.6666666666666666,9,9,30,2,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=11
3,3,random,peer,16,0.05,17,120,3,1.0,30,75,73,7,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=17
3,3,random,peer,16,0.05,12,120,2,0.6666666666666666,5,6,58,3,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=12
3,3,random,peer,16,0.05,15,120,0,0.0,nan,nan,47,109,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=15
3,3,random,peer,16,0.05,18,120,1,0.3333333333333333,4,4,29,0,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=18
3,3,random,peer,16,0.05,14,120,2,0.6666666666666666,25,44,114,8,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=14
3,3,random,peer,16,0.1,4,120,3,1.0,12,18,32,1,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=4
3,3,random,peer,16,0.1,3,120,3,1.0,13.333333333333334,29,37,4,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=3
3,3,random,peer,16,0.1,5,120,3,1.0,14,31,38,9,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=5
3,3,random,peer,16,0.05,16,120,2,0.6666666666666666,18.5,30,67,7,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=16
3,3,random,peer,16,0.1,6,120,3,1.0,16,34,44,3,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=6
3,3,random,peer,16,0.05,19,120,1,0.3333333333333333,5,5,32,1,1.0,N=3_M=3_L=random_A=peer_k16_H=0.05_s=19
3,3,random,peer,16,0.1,7,120,3,1.0,26.666666666666668,68,72,6,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=7
3,3,random,peer,16,0.1,1,120,2,0.6666666666666666,6,8,85,11,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=1
3,3,random,peer,16,0.1,0,120,1,0.3333333333333333,4,4,114,13,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=0
3,3,random,peer,16,0.1,13,120,3,1.0,10.666666666666666,23,30,1,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=13
3,3,random,peer,16,0.1,2,120,2,0.6666666666666666,5,6,58,9,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=2
3,3,random,peer,16,0.1,10,120,2,0.6666666666666666,6.5,10,25,109,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=10
3,3,random,peer,16,0.1,8,120,1,0.3333333333333333,6,6,24,5,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=8
3,3,random,peer,16,0.1,9,120,2,0.6666666666666666,20.5,36,48,3,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=9
3,3,random,peer,16,0.1,12,120,2,0.6666666666666666,5,6,58,8,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=12
3,3,random,peer,16,0.1,11,120,2,0.6666666666666666,9,9,30,3,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=11
3,3,random,peer,16,0.1,15,120,0,0.0,nan,nan,47,4,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=15
3,3,random,peer,16,0.1,17,120,3,1.0,30,75,73,12,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=17
5,2,symmetric,independent,-1,0.0,0,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=0
5,2,symmetric,independent,-1,0.0,1,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=1
5,2,symmetric,independent,-1,0.0,2,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=2
3,3,random,peer,16,0.1,19,120,1,0.3333333333333333,5,5,32,3,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=19
3,3,random,peer,16,0.1,18,120,1,0.3333333333333333,4,4,29,4,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=18
5,2,symmetric,independent,-1,0.0,3,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=3
3,3,random,peer,16,0.1,14,120,2,0.6666666666666666,25,44,114,11,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=14
3,3,random,peer,16,0.1,16,120,2,0.6666666666666666,18.5,30,67,6,1.0,N=3_M=3_L=random_A=peer_k16_H=0.1_s=16
5,2,symmetric,independent,-1,0.0,4,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=4
5,2,symmetric,independent,-1,0.0,5,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=5
5,2,symmetric,independent,-1,0.0,6,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=6
5,2,symmetric,independent,-1,0.0,7,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=7
5,2,symmetric,independent,-1,0.0,8,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=8
5,2,symmetric,independent,-1,0.0,11,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=11
5,2,symmetric,independent,-1,0.0,10,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=10
5,2,symmetric,independent,-1,0.0,9,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=9
5,2,symmetric,independent,-1,0.0,12,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=12
5,2,symmetric,independent,-1,0.0,13,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=13
5,2,symmetric,independent,-1,0.0,14,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=14
5,2,symmetric,independent,-1,0.0,15,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=15
5,2,symmetric,independent,-1,0.0,16,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=16
5,2,symmetric,independent,-1,0.0,17,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=17
5,2,symmetric,independent,-1,0.0,18,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=18
5,2,symmetric,independent,-1,0.0,19,120,2,0.4,5.5,6,286,0,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.0_s=19
5,2,symmetric,independent,-1,0.05,0,120,2,0.4,5.5,6,286,24,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=0
5,2,symmetric,independent,-1,0.05,3,120,2,0.4,5.5,6,286,17,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=3
5,2,symmetric,independent,-1,0.05,2,120,2,0.4,5.5,6,286,23,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=2
5,2,symmetric,independent,-1,0.05,1,120,2,0.4,5.5,6,286,21,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=1
5,2,symmetric,independent,-1,0.05,5,120,2,0.4,5.5,6,286,13,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=5
5,2,symmetric,independent,-1,0.05,4,120,2,0.4,5.5,6,286,23,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=4
5,2,symmetric,independent,-1,0.05,6,120,2,0.4,5.5,6,286,19,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=6
5,2,symmetric,independent,-1,0.05,8,120,2,0.4,5.5,6,286,15,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=8
5,2,symmetric,independent,-1,0.05,7,120,2,0.4,5.5,6,286,20,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=7
5,2,symmetric,independent,-1,0.05,9,120,2,0.4,5.5,6,286,22,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=9
5,2,symmetric,independent,-1,0.05,10,120,2,0.4,5.5,6,286,17,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=10
5,2,symmetric,independent,-1,0.05,12,120,2,0.4,5.5,6,286,18,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=12
5,2,symmetric,independent,-1,0.05,11,120,2,0.4,5.5,6,286,23,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=11
5,2,symmetric,independent,-1,0.05,13,120,2,0.4,5.5,6,286,18,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=13
5,2,symmetric,independent,-1,0.05,14,120,2,0.4,5.5,6,286,21,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=14
5,2,symmetric,independent,-1,0.05,15,120,2,0.4,5.5,6,286,19,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=15
5,2,symmetric,independent,-1,0.05,17,120,2,0.4,5.5,6,286,19,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=17
5,2,symmetric,independent,-1,0.05,16,120,2,0.4,5.5,6,286,20,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=16
5,2,symmetric,independent,-1,0.05,18,120,2,0.4,5.5,6,286,20,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=18
5,2,symmetric,independent,-1,0.05,19,120,2,0.4,5.5,6,286,17,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.05_s=19
5,2,symmetric,independent,-1,0.1,2,120,2,0.4,5.5,6,286,37,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=2
5,2,symmetric,independent,-1,0.1,1,120,2,0.4,5.5,6,286,38,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=1
5,2,symmetric,independent,-1,0.1,3,120,2,0.4,5.5,6,286,38,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=3
5,2,symmetric,independent,-1,0.1,0,120,2,0.4,5.5,6,286,46,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=0
5,2,symmetric,independent,-1,0.1,5,120,2,0.4,5.5,6,286,31,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=5
5,2,symmetric,independent,-1,0.1,6,120,2,0.4,5.5,6,286,40,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=6
5,2,symmetric,independent,-1,0.1,4,120,2,0.4,5.5,6,286,29,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=4
5,2,symmetric,independent,-1,0.1,7,120,2,0.4,5.5,6,286,39,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=7
5,2,symmetric,independent,-1,0.1,9,120,2,0.4,5.5,6,286,38,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=9
5,2,symmetric,independent,-1,0.1,10,120,2,0.4,5.5,6,286,30,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=10
5,2,symmetric,independent,-1,0.1,8,120,2,0.4,5.5,6,286,39,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=8
5,2,symmetric,independent,-1,0.1,11,120,2,0.4,5.5,6,286,38,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=11
5,2,symmetric,independent,-1,0.1,12,120,2,0.4,5.5,6,286,36,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=12
5,2,symmetric,independent,-1,0.1,13,120,2,0.4,5.5,6,286,32,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=13
5,2,symmetric,independent,-1,0.1,14,120,2,0.4,5.5,6,286,43,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=14
5,2,symmetric,independent,-1,0.1,15,120,2,0.4,5.5,6,286,34,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=15
5,2,symmetric,independent,-1,0.1,17,120,2,0.4,5.5,6,286,40,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=17
5,2,symmetric,independent,-1,0.1,16,120,2,0.4,5.5,6,286,42,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=16
5,2,symmetric,independent,-1,0.1,19,120,2,0.4,5.5,6,286,42,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=19
5,2,symmetric,independent,-1,0.1,18,120,2,0.4,5.5,6,286,34,2.5,N=5_M=2_L=symmetric_A=independent_-_H=0.1_s=18
5,2,symmetric,shared,-1,0.0,0,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=0
5,2,symmetric,shared,-1,0.0,1,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=1
5,2,symmetric,shared,-1,0.0,2,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=2
5,2,symmetric,shared,-1,0.0,3,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=3
5,2,symmetric,shared,-1,0.0,5,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=5
5,2,symmetric,shared,-1,0.0,6,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=6
5,2,symmetric,shared,-1,0.0,4,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=4
5,2,symmetric,shared,-1,0.0,7,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=7
5,2,symmetric,shared,-1,0.0,8,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=8
5,2,symmetric,shared,-1,0.0,9,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=9
5,2,symmetric,shared,-1,0.0,11,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=11
5,2,symmetric,shared,-1,0.0,10,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=10
5,2,symmetric,shared,-1,0.0,12,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=12
5,2,symmetric,shared,-1,0.0,15,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=15
5,2,symmetric,shared,-1,0.0,14,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=14
5,2,symmetric,shared,-1,0.0,13,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=13
5,2,symmetric,shared,-1,0.0,16,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=16
5,2,symmetric,shared,-1,0.0,17,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=17
5,2,symmetric,shared,-1,0.0,19,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=19
5,2,symmetric,shared,-1,0.05,0,120,2,0.4,5.5,6,152,14,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=0
5,2,symmetric,shared,-1,0.0,18,120,2,0.4,5.5,6,152,0,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.0_s=18
5,2,symmetric,shared,-1,0.05,2,120,2,0.4,5.5,6,152,9,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=2
5,2,symmetric,shared,-1,0.05,1,120,2,0.4,5.5,6,152,80,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=1
5,2,symmetric,shared,-1,0.05,3,120,2,0.4,5.5,6,152,10,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=3
5,2,symmetric,shared,-1,0.05,4,120,2,0.4,5.5,6,152,11,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=4
5,2,symmetric,shared,-1,0.05,5,120,2,0.4,5.5,6,152,4,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=5
5,2,symmetric,shared,-1,0.05,6,120,2,0.4,5.5,6,152,11,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=6
5,2,symmetric,shared,-1,0.05,8,120,2,0.4,5.5,6,152,8,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=8
5,2,symmetric,shared,-1,0.05,7,120,2,0.4,5.5,6,152,12,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=7
5,2,symmetric,shared,-1,0.05,11,120,2,0.4,5.5,6,152,13,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=11
5,2,symmetric,shared,-1,0.05,10,120,2,0.4,5.5,6,152,4,2.5,N=5_M=2_L=symmetric_A=shared_-_H=0.05_s=10
